cod_mpio,municipio,departamento,lat,lon,mineria_titulos,mineria_minerales,mineria_volumen,mineria_regalias,es_pdet,deforestacion_ha,agua_ica_medio,agua_estaciones,runap_areas,runap_hectareas,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,riesgo_score,riesgo_nivel,hidrico_sin_dato
25260,EL ROSAL,CUNDINAMARCA,4.850589,-74.263103,19,4,5325.0,0.0,0,0,,0,2,19.2,0.546,0.0,0.0,0.1921,0.2103,Medio,1
25269,FACATATIVÁ,CUNDINAMARCA,4.813353,-74.350085,0,0,0,0,0,0,,0,1,207.9,0.0,0.0,0.0,0.3415,0.0342,Bajo,1
25279,FÓMEQUE,CUNDINAMARCA,4.485474,-73.892523,0,0,0,0,0,0,,0,3,162.1,0.0,0.0,0.0,0.3257,0.0326,Bajo,1
25281,FOSCA,CUNDINAMARCA,4.339093,-73.93902,4,1,9787.1,1238.0,0,0,,0,0,0,0.4551,0.0,0.0,0.0,0.1593,Bajo,1
25286,FUNZA,CUNDINAMARCA,4.710412,-74.201528,0,0,0,0,0,0,0.433,3,2,1766.2,0.0,0.0,0.567,0.478,0.1895,Bajo,0
25288,FÚQUENE,CUNDINAMARCA,5.403997,-73.795855,0,0,0,0,0,0,,0,1,19163.9,0.0,0.0,0.0,0.6304,0.063,Bajo,1
25290,FUSAGASUGÁ,CUNDINAMARCA,4.336723,-74.37543,4,3,5323.0,0.0,0,0,,0,0,0,0.3944,0.0,0.0,0.0,0.138,Bajo,1
25293,GACHALÁ,CUNDINAMARCA,4.693579,-73.520161,42,4,13931.5,0.0,0,0,0.757,3,7,1714.8,0.6829,0.0,0.243,0.4761,0.3474,Crítico,0
25295,GACHANCIPÁ,CUNDINAMARCA,4.990947,-73.873464,4,3,378.0,0.0,0,0,,0,1,31.8,0.2842,0.0,0.0,0.2231,0.1218,Bajo,1
25297,GACHETÁ,CUNDINAMARCA,4.816411,-73.636377,8,3,6845.5,582.0,0,0,0.82,1,1,2922.7,0.4668,0.0,0.18,0.5102,0.2594,Alto,0
25299,GAMA,CUNDINAMARCA,4.763325,-73.611037,0,0,0,0,0,0,,0,1,1777.7,0.0,0.0,0.0,0.4784,0.0478,Bajo,1
25307,GIRARDOT,CUNDINAMARCA,4.313069,-74.798201,16,6,9748.1,0.0,0,0,,0,0,0,0.5553,0.0,0.0,0.0,0.1944,Medio,1
25312,GRANADA,CUNDINAMARCA,4.519763,-74.350766,0,0,0.0,0.0,0,0,,0,6,6272.7,0.0,0.0,0.0,0.559,0.0559,Bajo,1
25317,GUACHETÁ,CUNDINAMARCA,5.383378,-73.686972,55,5,7511.4,0.0,0,0,,0,1,2578.4,0.7014,0.0,0.0,0.5022,0.2957,Alto,1
25320,GUADUAS,CUNDINAMARCA,5.072076,-74.603402,12,5,12757.0,814.0,0,0,,0,1,2859.8,0.5489,0.0,0.0,0.5088,0.243,Medio,1
25322,GUASCA,CUNDINAMARCA,4.866719,-73.877143,3,2,7286.9,2318.0,0,0,,0,13,5576.2,0.4095,0.0,0.0,0.5515,0.1985,Medio,1
25324,GUATAQUÍ,CUNDINAMARCA,4.517517,-74.790058,4,1,11315.0,0.0,0,0,,0,0,0,0.4717,0.0,0.0,0.0,0.1651,Bajo,1
25326,GUATAVITA,CUNDINAMARCA,4.935211,-73.83293,5,3,21980.4,0.0,0,0,,0,2,14097.8,0.5629,0.0,0.0,0.6108,0.2581,Alto,1
25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,4.877968,-74.467437,0,0,1900.0,0.0,0,0,,0,0,0,0.1799,0.0,0.0,0.0,0.063,Bajo,1
25335,GUAYABETAL,CUNDINAMARCA,4.215306,-73.815107,0,0,2407.1,0.0,0,0,,0,2,2948.6,0.2071,0.0,0.0,0.5107,0.1236,Bajo,1
25339,GUTIÉRREZ,CUNDINAMARCA,4.254679,-74.003042,0,0,1805.0,0.0,0,0,,0,0,0,0.1743,0.0,0.0,0.0,0.061,Bajo,1
25368,JERUSALÉN,CUNDINAMARCA,4.562273,-74.695474,24,5,26640.9,0.0,0,0,,0,0,0,0.6664,0.0,0.0,0.0,0.2332,Medio,1
25372,JUNÍN,CUNDINAMARCA,4.79057,-73.662961,8,3,8897.9,0.0,0,0,,0,12,9847.1,0.4874,0.0,0.0,0.5878,0.2294,Medio,1
25377,LA CALERA,CUNDINAMARCA,4.721104,-73.968161,0,0,0.0,0.0,0,0,0.801,5,8,195.8,0.0,0.0,0.199,0.3377,0.0835,Bajo,0
25386,LA MESA,CUNDINAMARCA,4.631028,-74.461588,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25394,LA PALMA,CUNDINAMARCA,5.358816,-74.391022,0,0,0,0,0,0,,0,1,646.0,0.0,0.0,0.0,0.4138,0.0414,Bajo,1
25398,LA PEÑA,CUNDINAMARCA,5.198945,-74.394105,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25402,LA VEGA,CUNDINAMARCA,4.997768,-74.336885,1,1,0.0,0.0,0,0,,0,1,0.4,0.1171,0.0,0.0,0.0215,0.0431,Bajo,1
25407,LENGUAZAQUE,CUNDINAMARCA,5.306131,-73.711512,144,6,15326.8,0.0,0,0,,0,0,0,0.8578,0.0,0.0,0.0,0.3002,Alto,1
25426,MACHETÁ,CUNDINAMARCA,5.08007,-73.608226,3,1,13739.8,0.0,0,0,,0,4,3637.3,0.4859,0.0,0.0,0.5242,0.2225,Medio,1
25430,MADRID,CUNDINAMARCA,4.732791,-74.265854,17,3,4660.7,0.0,0,0,,0,2,70.8,0.5272,0.0,0.0,0.2732,0.2118,Medio,1
25436,MANTA,CUNDINAMARCA,5.009008,-73.540444,13,3,2399.5,720.0,0,0,,0,1,8.2,0.4726,0.0,0.0,0.1419,0.1796,Bajo,1
25438,MEDINA,CUNDINAMARCA,4.506298,-73.348449,6,1,17050.0,0.0,0,0,,0,2,237.0,0.5373,0.0,0.0,0.3498,0.223,Medio,1
25473,MOSQUERA,CUNDINAMARCA,4.70653,-74.221154,16,7,3943.1,1048.0,0,0,,0,0,0,0.5139,0.0,0.0,0.0,0.1799,Bajo,1
25483,NARIÑO,CUNDINAMARCA,4.399837,-74.824732,10,3,5992.4,0.0,0,0,,0,0,0,0.4786,0.0,0.0,0.0,0.1675,Bajo,1
25486,NEMOCÓN,CUNDINAMARCA,5.068705,-73.877888,29,4,7775.9,0.0,0,0,,0,3,13.1,0.6136,0.0,0.0,0.1692,0.2317,Medio,1
25488,NILO,CUNDINAMARCA,4.305838,-74.620009,49,3,6700.5,0.0,0,0,,0,2,94.2,0.6822,0.0,0.0,0.2913,0.2679,Alto,1
25489,NIMAIMA,CUNDINAMARCA,5.125992,-74.38604,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25491,NOCAIMA,CUNDINAMARCA,5.069466,-74.379093,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25506,VENECIA,CUNDINAMARCA,4.089056,-74.478301,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25513,PACHO,CUNDINAMARCA,5.136907,-74.156132,11,3,26008.0,0.0,0,0,,0,0,0,0.6146,0.0,0.0,0.0,0.2151,Medio,1
25518,PAIME,CUNDINAMARCA,5.370487,-74.152213,0,0,267.5,0.0,0,0,,0,0,0,0.04,0.0,0.0,0.0,0.014,Bajo,1
25524,PANDI,CUNDINAMARCA,4.190393,-74.486641,1,1,4791.0,0.0,0,0,,0,0,0,0.3236,0.0,0.0,0.0,0.1133,Bajo,1
25530,PARATEBUENO,CUNDINAMARCA,4.374832,-73.212825,18,8,5735.9,0.0,0,0,0.774,9,0,0,0.542,0.0,0.226,0.0,0.2462,Medio,0
25535,PASCA,CUNDINAMARCA,4.308979,-74.302276,0,0,270.0,0.0,0,0,,0,0,0,0.0404,0.0,0.0,0.0,0.0141,Bajo,1
25572,PUERTO SALGAR,CUNDINAMARCA,5.465413,-74.653695,1,1,0.0,0.0,0,0,,0,1,13448.4,0.1171,0.0,0.0,0.6077,0.1018,Bajo,1
25580,PULÍ,CUNDINAMARCA,4.682022,-74.71438,0,0,1729.0,0.0,0,0,,0,2,36404.7,0.1696,0.0,0.0,0.6714,0.1265,Bajo,1
25592,QUEBRADANEGRA,CUNDINAMARCA,5.118076,-74.48014,10,3,1939.0,0.0,0,0,,0,0,0,0.4326,0.0,0.0,0.0,0.1514,Bajo,1
25594,QUETAME,CUNDINAMARCA,4.329884,-73.863214,11,5,6193.2,0.0,0,0,,0,0,0,0.4901,0.0,0.0,0.0,0.1715,Bajo,1
25596,QUIPILE,CUNDINAMARCA,4.74481,-74.533705,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25599,APULO,CUNDINAMARCA,4.520304,-74.593926,2,1,1527.5,0.0,0,0,,0,0,0,0.2551,0.0,0.0,0.0,0.0893,Bajo,1
25612,RICAURTE,CUNDINAMARCA,4.282113,-74.772861,8,3,9578.9,0.0,0,0,,0,0,0,0.4937,0.0,0.0,0.0,0.1728,Bajo,1
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,4.616138,-74.351443,0,0,394.0,0.0,0,0,,0,2,202.9,0.0561,0.0,0.0,0.3399,0.0536,Bajo,1
25649,SAN BERNARDO,CUNDINAMARCA,4.179433,-74.42296,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25653,SAN CAYETANO,CUNDINAMARCA,5.332938,-74.024754,0,0,3610.3,0.0,0,0,0.79,1,0,0,0.2582,0.0,0.21,0.0,0.1429,Bajo,0
25658,SAN FRANCISCO,CUNDINAMARCA,4.972917,-74.289672,2,1,2975.9,0.0,0,0,,0,2,2253.3,0.302,0.0,0.0,0.4936,0.1551,Bajo,1
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,4.847575,-74.621919,4,2,11005.4,0.0,0,0,,0,0,0,0.4685,0.0,0.0,0.0,0.164,Bajo,1
25718,SASAIMA,CUNDINAMARCA,4.962167,-74.432628,0,0,1403.0,0.0,0,0,,0,1,34.5,0.1481,0.0,0.0,0.2282,0.0747,Bajo,1
25736,SESQUILÉ,CUNDINAMARCA,5.04476,-73.796099,1,1,0.0,0.0,0,0,,0,4,20.4,0.1171,0.0,0.0,0.1958,0.0606,Bajo,1
25740,SIBATÉ,CUNDINAMARCA,4.492625,-74.257874,1,1,1323.2,0.0,0,0,0.5,1,1,143.3,0.2029,0.0,0.5,0.3178,0.2278,Medio,0
25743,SILVANIA,CUNDINAMARCA,4.381981,-74.405534,10,3,1247.7,0.0,0,0,,0,2,104.8,0.4233,0.0,0.0,0.298,0.178,Bajo,1
25745,SIMIJACA,CUNDINAMARCA,5.505231,-73.850703,2,1,12676.1,0.0,0,0,,0,0,0,0.465,0.0,0.0,0.0,0.1628,Bajo,1
25754,SOACHA,CUNDINAMARCA,4.579268,-74.215463,104,10,6938.3,0.0,0,0,,0,1,361.6,0.7971,0.0,0.0,0.3767,0.3167,Alto,1
25758,SOPÓ,CUNDINAMARCA,4.915395,-73.943328,1,1,0.0,0.0,0,0,,0,7,1501.5,0.1171,0.0,0.0,0.4676,0.0877,Bajo,1
25769,SUBACHOQUE,CUNDINAMARCA,4.929118,-74.172773,10,3,1718.1,0.0,0,0,,0,1,124.3,0.4296,0.0,0.0,0.3088,0.1812,Bajo,1
25772,SUESCA,CUNDINAMARCA,5.103495,-73.798227,2,2,6322.4,0.0,0,0,,0,3,30.2,0.3772,0.0,0.0,0.2199,0.154,Bajo,1
25777,SUPATÁ,CUNDINAMARCA,5.06162,-74.235403,0,0,0,0,0,0,,0,6,20733.7,0.0,0.0,0.0,0.6354,0.0635,Bajo,1
25779,SUSA,CUNDINAMARCA,5.455291,-73.813938,0,0,12868.9,0.0,0,0,,0,0,0,0.4443,0.0,0.0,0.0,0.1555,Bajo,1
25781,SUTATAUSA,CUNDINAMARCA,5.247482,-73.853159,36,3,7720.7,0.0,0,0,,0,0,0,0.6421,0.0,0.0,0.0,0.2247,Medio,1
25785,TABIO,CUNDINAMARCA,4.916832,-74.096461,1,1,1881.8,257.0,0,0,,0,4,270.7,0.2291,0.0,0.0,0.3583,0.116,Bajo,1
25793,TAUSA,CUNDINAMARCA,5.196333,-73.887813,33,4,20038.0,1651.0,0,0,,0,3,41150.8,0.6741,0.0,0.0,0.6792,0.3039,Alto,1
25797,TENA,CUNDINAMARCA,4.655286,-74.389193,0,0,0,0,0,0,,0,11,203.0,0.0,0.0,0.0,0.34,0.034,Bajo,1
25799,TENJO,CUNDINAMARCA,4.872014,-74.143724,0,0,0,0,0,0,,0,10,894.7,0.0,0.0,0.0,0.4346,0.0435,Bajo,1
25805,TIBACUY,CUNDINAMARCA,4.348605,-74.452662,1,1,4796.0,0.0,0,0,,0,2,1933.9,0.3238,0.0,0.0,0.4838,0.1617,Bajo,1
25807,TIBIRITA,CUNDINAMARCA,5.052278,-73.504514,5,1,3117.0,388.0,0,0,,0,0,0,0.3734,0.0,0.0,0.0,0.1307,Bajo,1
25815,TOCAIMA,CUNDINAMARCA,4.459279,-74.636296,13,1,5976.0,0.0,0,0,,0,0,0,0.5059,0.0,0.0,0.0,0.1771,Bajo,1
25817,TOCANCIPÁ,CUNDINAMARCA,4.964641,-73.91207,30,5,5448.3,0.0,0,0,,0,1,22.3,0.6075,0.0,0.0,0.2013,0.2328,Medio,1
25823,TOPAIPÍ,CUNDINAMARCA,5.336224,-74.300626,0,0,10.0,0.0,0,0,,0,0,0,0.0017,0.0,0.0,0.0,0.0006,Bajo,1
25839,UBALÁ,CUNDINAMARCA,4.74762,-73.531489,68,9,5925.9,16.0,0,0,0.895,2,2,294.0,0.7293,0.0,0.105,0.3636,0.3179,Alto,0
25841,UBAQUE,CUNDINAMARCA,4.483788,-73.933477,0,0,3500.0,0.0,0,0,,0,1,18.2,0.2541,0.0,0.0,0.1889,0.1078,Bajo,1
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.307463,-73.814367,2,1,12583.7,0.0,0,0,,0,0,0,0.464,0.0,0.0,0.0,0.1624,Bajo,1
25845,UNE,CUNDINAMARCA,4.40245,-74.025183,2,1,4294.0,2.0,0,0,0.72,1,0,0,0.3357,0.0,0.28,0.0,0.1875,Bajo,0
25851,ÚTICA,CUNDINAMARCA,5.19055,-74.483154,2,2,92.0,347.0,0,0,0.4,1,0,0,0.1907,0.0,0.6,0.0,0.2167,Medio,0
25862,VERGARA,CUNDINAMARCA,5.117258,-74.346163,0,0,0,0,0,0,,0,2,33.0,0.0,0.0,0.0,0.2254,0.0225,Bajo,1
25867,VIANÍ,CUNDINAMARCA,4.875208,-74.56132,0,0,426.0,0.0,0,0,,0,0,0,0.06,0.0,0.0,0.0,0.021,Bajo,1
25871,VILLAGÓMEZ,CUNDINAMARCA,5.273024,-74.195145,4,2,0,0,0,0,,0,0,0,0.2719,0.0,0.0,0.0,0.0952,Bajo,1
25873,VILLAPINZÓN,CUNDINAMARCA,5.216393,-73.595704,50,1,14342.5,0.0,0,0,0.715,2,2,1448.9,0.7062,0.0,0.285,0.4653,0.3649,Crítico,0
25875,VILLETA,CUNDINAMARCA,5.012754,-74.469686,2,1,5919.6,0.0,0,0,,0,0,0,0.3697,0.0,0.0,0.0,0.1294,Bajo,1
25878,VIOTÁ,CUNDINAMARCA,4.43935,-74.523131,0,0,0,0,0,0,,0,1,9.2,0.0,0.0,0.0,0.1485,0.0149,Bajo,1
25885,YACOPÍ,CUNDINAMARCA,5.459272,-74.33806,0,0,10.0,0.0,0,0,,0,1,50304.8,0.0017,0.0,0.0,0.6921,0.0698,Bajo,1
25898,ZIPACÓN,CUNDINAMARCA,4.759932,-74.379566,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
25899,ZIPAQUIRÁ,CUNDINAMARCA,5.025477,-73.994444,5,3,16198.7,0.0,0,0,,0,2,34.9,0.5238,0.0,0.0,0.2289,0.2062,Medio,1
27001,QUIBDÓ,CHOCÓ,5.682166,-76.638144,11,5,32622.2,2169.0,0,0,0.89,2,1,30462.5,0.6417,0.0,0.11,0.66,0.3181,Alto,0
27006,ACANDÍ,CHOCÓ,8.512178,-77.279951,0,0,4134.6,0.0,1,0,,0,9,160223.4,0.2764,0.0,0.0,1.0,0.1967,Medio,1
27025,ALTO BAUDÓ,CHOCÓ,5.516221,-76.974373,0,0,49.5,0.0,0,0,,0,0,0,0.0082,0.0,0.0,0.0,0.0029,Bajo,1
27050,ATRATO,CHOCÓ,5.531419,-76.635674,1,1,45294.8,533.0,0,0,,0,0,0,0.6515,0.0,0.0,0.0,0.228,Medio,1
27073,BAGADÓ,CHOCÓ,5.409681,-76.416063,2,1,20911.4,4265.0,0,0,,0,0,0,0.5363,0.0,0.0,0.0,0.1877,Bajo,1
27075,BAHÍA SOLANO,CHOCÓ,6.222807,-77.401359,0,0,0,0,0,0,,0,1,64380.6,0.0,0.0,0.0,0.7078,0.0708,Bajo,1
27077,BAJO BAUDÓ,CHOCÓ,4.954576,-77.365717,0,0,38.1,0.0,0,0,,0,1,315366.5,0.0063,0.0,0.0,0.8094,0.0831,Bajo,1
27099,BOJAYÁ,CHOCÓ,6.559708,-76.886773,0,0,244.2,131.0,1,0,,0,0,0,0.0369,0.0,0.0,0.25,0.0379,Bajo,1
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,5.335321,-76.726844,0,0,19596.9,916.0,0,0,,0,0,0,0.5111,0.0,0.0,0.0,0.1789,Bajo,1
27150,CARMEN DEL DARIÉN,CHOCÓ,7.158294,-76.970798,0,0,16.2,0.0,1,0,,0,0,0,0.0027,0.0,0.0,0.25,0.0259,Bajo,1
27160,CÉRTEGUI,CHOCÓ,5.371373,-76.607619,0,0,48178.1,1497.0,0,0,,0,0,0,0.6581,0.0,0.0,0.0,0.2303,Medio,1
27205,CONDOTO,CHOCÓ,5.091003,-76.650683,24,8,11660.4,0.0,1,0,,0,0,0,0.6085,0.0,0.0,0.25,0.238,Medio,1
27245,EL CARMEN DE ATRATO,CHOCÓ,5.899789,-76.142112,2,1,1021.1,215.0,0,0,,0,6,22069.3,0.2351,0.0,0.0,0.6394,0.1462,Bajo,1
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,4.259564,-77.363702,0,0,38.7,666.0,1,0,,0,2,53690.0,0.0064,0.0,0.0,0.9462,0.0969,Bajo,1
27361,ISTMINA,CHOCÓ,5.153946,-76.68518,20,5,17857.1,0.0,1,0,,0,0,0,0.6183,0.0,0.0,0.25,0.2414,Medio,1
27372,JURADÓ,CHOCÓ,7.103619,-77.762751,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
27413,LLORÓ,CHOCÓ,5.49789,-76.545147,0,0,50942.3,742.0,0,0,,0,0,0,0.6674,0.0,0.0,0.0,0.2336,Medio,1
27425,MEDIO ATRATO,CHOCÓ,5.994935,-76.783042,0,0,28028.1,2166.0,1,0,,0,0,0,0.5691,0.0,0.0,0.25,0.2242,Medio,1
27430,MEDIO BAUDÓ,CHOCÓ,5.192471,-76.950891,0,0,3293.0,1823.0,0,0,,0,0,0,0.2462,0.0,0.0,0.0,0.0862,Bajo,1
27450,MEDIO SAN JUAN,CHOCÓ,5.098291,-76.694409,6,3,53047.0,1343.0,1,0,,0,0,0,0.6919,0.0,0.0,0.25,0.2672,Alto,1
27491,NÓVITA,CHOCÓ,4.956063,-76.609467,0,0,33715.1,1558.0,1,0,,0,0,0,0.5993,0.0,0.0,0.25,0.2348,Medio,1
27493,NUEVO BELÉN DE BAJIRÁ,CHOCÓ,7.3719,-76.71727,0,0,4275.0,0.0,0,0,,0,1,38999.8,0.281,0.0,0.0,0.6758,0.1659,Bajo,1
27495,NUQUÍ,CHOCÓ,5.709812,-77.265507,0,0,402.0,2374.0,0,0,,0,1,60418.7,0.0571,0.0,0.0,0.7038,0.0904,Bajo,1
27580,RÍO IRÓ,CHOCÓ,5.1863,-76.472925,6,3,52180.4,3362.0,0,0,,0,0,0,0.6894,0.0,0.0,0.0,0.2413,Medio,1
27600,RÍO QUITO,CHOCÓ,5.483667,-76.740684,0,0,53365.0,3155.0,0,0,,0,0,0,0.6751,0.0,0.0,0.0,0.2363,Medio,1
27615,RIOSUCIO,CHOCÓ,7.436704,-77.113156,0,0,5060.1,267.0,1,0,,0,0,0,0.3044,0.0,0.0,0.25,0.1315,Bajo,1
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,4.896954,-76.234227,0,0,8067.2,1259.0,0,0,,0,4,124.5,0.3725,0.0,0.0,0.3089,0.1613,Bajo,1
27745,SIPÍ,CHOCÓ,4.65262,-76.643453,0,0,42187.9,2220.0,1,0,,0,0,0,0.6362,0.0,0.0,0.25,0.2477,Medio,1
27787,TADÓ,CHOCÓ,5.264873,-76.558571,14,7,44346.7,2574.0,0,0,,0,0,0,0.6899,0.0,0.0,0.0,0.2415,Medio,1
27800,UNGUÍA,CHOCÓ,8.04406,-77.092538,0,0,4930.6,2158.0,1,0,,0,2,109333.4,0.3008,0.0,0.0,0.9917,0.2045,Medio,1
27810,UNIÓN PANAMERICANA,CHOCÓ,5.281108,-76.630143,51,9,27819.5,742.0,0,0,,0,0,0,0.74,0.0,0.0,0.0,0.259,Alto,1
41001,NEIVA,HUILA,2.935432,-75.277327,42,11,25522.7,6.0,0,0,,0,4,51.4,0.7142,0.0,0.0,0.2531,0.2753,Alto,1
41006,ACEVEDO,HUILA,1.805173,-75.888706,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
41013,AGRADO,HUILA,2.25987,-75.772022,0,0,629.9,0.0,0,0,,0,1,413.3,0.0825,0.0,0.0,0.3853,0.0674,Bajo,1
41016,AIPE,HUILA,3.223996,-75.239017,7,3,9787.9,0.0,0,0,,0,13,1770.5,0.4863,0.0,0.0,0.4782,0.218,Medio,1
41020,ALGECIRAS,HUILA,2.521674,-75.315389,0,0,0,0,1,0,,0,1,106554.4,0.0,0.0,0.0,0.9901,0.099,Bajo,1
41026,ALTAMIRA,HUILA,2.063841,-75.788471,0,0,1992.9,0.0,0,0,,0,0,0,0.1852,0.0,0.0,0.0,0.0648,Bajo,1
41078,BARAYA,HUILA,3.152204,-75.054843,0,0,5338.0,0.0,0,0,,0,3,48.1,0.312,0.0,0.0,0.2489,0.1341,Bajo,1
41132,CAMPOALEGRE,HUILA,2.686767,-75.325748,13,4,20849.8,500.0,0,0,,0,0,0,0.6,0.0,0.0,0.0,0.21,Medio,1
41206,COLOMBIA,HUILA,3.376745,-74.802815,0,0,0.0,0.0,0,0,0.59,1,0,0,0.0,0.0,0.41,0.0,0.1025,Bajo,0
41244,ELÍAS,HUILA,2.012854,-75.938301,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
41298,GARZÓN,HUILA,2.196493,-75.627057,0,0,12481.1,0.0,0,0,,0,2,2277.2,0.4395,0.0,0.0,0.4942,0.2032,Medio,1
41306,GIGANTE,HUILA,2.384031,-75.547681,0,0,170.8,826.0,0,0,0.57,1,8,33262.9,0.0266,0.0,0.43,0.6656,0.1834,Bajo,0
41319,GUADALUPE,HUILA,2.02426,-75.757185,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
41349,HOBO,HUILA,2.580812,-75.447697,0,0,7924.0,0.0,0,0,,0,0,0,0.3698,0.0,0.0,0.0,0.1294,Bajo,1
41357,ÍQUIRA,HUILA,2.649359,-75.634497,6,6,15673.9,296.0,0,0,,0,2,88.4,0.5273,0.0,0.0,0.2872,0.2133,Medio,1
41359,ISNOS,HUILA,1.929467,-76.217637,0,0,240.0,0.0,0,0,0.91,1,8,28613.2,0.0363,0.0,0.09,0.656,0.1008,Bajo,0
41378,LA ARGENTINA,HUILA,2.198496,-75.979763,0,0,0,0,0,0,,0,11,24644.1,0.0,0.0,0.0,0.6465,0.0646,Bajo,1
41396,LA PLATA,HUILA,2.389263,-75.891254,1,1,6879.2,0.0,0,0,,0,0,0,0.3689,0.0,0.0,0.0,0.1291,Bajo,1
41483,NÁTAGA,HUILA,2.5451,-75.808756,1,1,1417.0,0.0,0,0,,0,7,51.9,0.2076,0.0,0.0,0.2537,0.098,Bajo,1
41503,OPORAPA,HUILA,2.025088,-75.995165,0,0,0.0,0.0,0,0,,0,1,3.6,0.0,0.0,0.0,0.0976,0.0098,Bajo,1
41518,PAICOL,HUILA,2.449651,-75.773158,10,3,10288.0,0.0,0,0,,0,7,53.4,0.5167,0.0,0.0,0.2555,0.2064,Medio,1
41524,PALERMO,HUILA,2.889649,-75.435296,44,12,57385.5,1249.0,0,0,,0,1,251.1,0.782,0.0,0.0,0.3535,0.309,Alto,1
41530,PALESTINA,HUILA,1.723725,-76.133251,0,0,0,0,0,0,,0,9,7245.9,0.0,0.0,0.0,0.5682,0.0568,Bajo,1
41548,PITAL,HUILA,2.266618,-75.804544,0,0,0,0,0,0,,0,1,1.9,0.0,0.0,0.0,0.0681,0.0068,Bajo,1
41551,PITALITO,HUILA,1.852631,-76.049441,13,9,36582.3,0.0,0,0,,0,4,32793.0,0.6629,0.0,0.0,0.6647,0.2985,Alto,1
41615,RIVERA,HUILA,2.777586,-75.258753,9,5,16383.7,0.0,0,0,,0,6,27117.2,0.5529,0.0,0.0,0.6526,0.2588,Alto,1
41660,SALADOBLANCO,HUILA,1.9934,-76.044747,0,0,120.0,0.0,0,0,,0,7,3909.7,0.0191,0.0,0.0,0.5288,0.0596,Bajo,1
41668,SAN AGUSTÍN,HUILA,1.881081,-76.27036,0,0,10198.0,0.0,0,0,0.92,2,41,63044.6,0.4081,0.0,0.08,0.7065,0.2335,Medio,0
41676,SANTA MARÍA,HUILA,2.939603,-75.586223,10,4,7801.3,0.0,0,0,,0,25,796.1,0.4957,0.0,0.0,0.4271,0.2162,Medio,1
41770,SUAZA,HUILA,1.976051,-75.79525,0,0,90.0,0.0,0,0,,0,0,0,0.0146,0.0,0.0,0.0,0.0051,Bajo,1
41791,TARQUI,HUILA,2.111325,-75.823976,0,0,6752.0,0.0,0,0,,0,0,0,0.346,0.0,0.0,0.0,0.1211,Bajo,1
41797,TESALIA,HUILA,2.486364,-75.730271,19,6,28341.9,242.0,0,0,,0,0,0,0.6552,0.0,0.0,0.0,0.2293,Medio,1
41799,TELLO,HUILA,3.067538,-75.138773,6,1,8589.0,0.0,0,0,,0,6,295.0,0.464,0.0,0.0,0.3638,0.1988,Medio,1
41801,TERUEL,HUILA,2.740968,-75.567034,8,4,14544.8,920.0,0,0,,0,2,22091.8,0.5337,0.0,0.0,0.6395,0.2507,Medio,1
41807,TIMANÁ,HUILA,1.974539,-75.932167,0,0,1668.0,0.0,0,0,,0,0,0,0.1658,0.0,0.0,0.0,0.058,Bajo,1
41872,VILLAVIEJA,HUILA,3.218822,-75.217174,3,3,0,0,0,0,,0,2,35286.8,0.2342,0.0,0.0,0.6694,0.1489,Bajo,1
41885,YAGUARÁ,HUILA,2.664694,-75.518023,8,4,17263.2,92.0,0,0,,0,1,14.1,0.5522,0.0,0.0,0.1735,0.2106,Medio,1
44001,RIOHACHA,LA GUAJIRA,11.528588,-72.911795,22,7,17543.5,0.0,0,0,,0,1,3573.2,0.6255,0.0,0.0,0.523,0.2712,Alto,1
44035,ALBANIA,LA GUAJIRA,11.151628,-72.61232,8,4,2764.4,0.0,0,0,,0,3,46197.9,0.4165,0.0,0.0,0.6866,0.2144,Medio,1
