cod_mpio,municipio,departamento,lat,lon,mineria_titulos,mineria_minerales,mineria_volumen,mineria_regalias,es_pdet,deforestacion_ha,agua_ica_medio,agua_estaciones,runap_areas,runap_hectareas
52320,GUAITARILLA,NARIÑO,1.129574,-77.549824,0,0,0,0,0,0,,0,0,0
52323,GUALMATÁN,NARIÑO,0.919652,-77.568701,0,0,0,0,0,0,,0,1,3107.0
52352,ILES,NARIÑO,0.96952,-77.521227,4,1,1093.0,0.0,0,0,,0,0,0
52354,IMUÉS,NARIÑO,1.05506,-77.496339,11,4,972.1,0.0,0,0,,0,0,0
52356,IPIALES,NARIÑO,0.827732,-77.646367,5,2,12816.0,0.0,0,309.0,,0,0,0
52378,LA CRUZ,NARIÑO,1.601318,-76.970504,0,0,0,0,0,0,,0,1,65827.8
52381,LA FLORIDA,NARIÑO,1.29753,-77.402882,0,0,0,0,0,0,,0,1,1.0
52385,LA LLANADA,NARIÑO,1.472892,-77.58091,12,3,12224.4,34.0,0,0,,0,0,0
52390,LA TOLA,NARIÑO,2.398999,-78.189725,0,0,0,0,1,0,,0,0,0
52399,LA UNIÓN,NARIÑO,1.600219,-77.131316,10,1,7648.0,0.0,0,0,,0,0,0
52405,LEIVA,NARIÑO,1.934453,-77.306135,0,0,0,0,1,0,,0,0,0
52411,LINARES,NARIÑO,1.350814,-77.523953,0,0,0,0,0,0,,0,0,0
52418,LOS ANDES,NARIÑO,1.494587,-77.521303,18,3,2532.6,0.0,1,0,,0,0,0
52427,MAGÜÍ,NARIÑO,1.765633,-78.182924,0,0,8174.6,1078.0,1,0,,0,0,0
52435,MALLAMA,NARIÑO,1.141037,-77.864549,6,2,2582.2,0.0,0,0,,0,0,0
52473,MOSQUERA,NARIÑO,2.507139,-78.452992,0,0,0,0,1,0,,0,1,85504.8
52480,NARIÑO,NARIÑO,1.288979,-77.357972,0,0,1251.8,55.0,0,0,,0,1,18.1
52490,OLAYA HERRERA,NARIÑO,2.347457,-78.325814,0,0,0,0,1,0,,0,0,0
52506,OSPINA,NARIÑO,1.058433,-77.566082,0,0,0.0,0.0,0,0,,0,0,0
52520,FRANCISCO PIZARRO,NARIÑO,2.040629,-78.658361,0,0,0,0,1,0,,0,0,0
52540,POLICARPA,NARIÑO,1.627196,-77.458686,0,0,36.8,0.0,1,0,0.671,4,0,0
52560,POTOSÍ,NARIÑO,0.806639,-77.573003,0,0,12048.3,26.0,0,10.0,,0,0,0
52565,PROVIDENCIA,NARIÑO,1.237814,-77.596794,0,0,0,0,0,0,,0,0,0
52573,PUERRES,NARIÑO,0.885125,-77.504211,3,2,2081.0,0.0,0,15.0,,0,0,0
52585,PUPIALES,NARIÑO,0.870442,-77.636042,0,0,4801.0,0.0,0,0,,0,0,0
52612,RICAURTE,NARIÑO,1.212492,-77.995153,0,0,0.0,0.0,1,0,,0,4,6726.1
52621,ROBERTO PAYÁN,NARIÑO,1.697492,-78.245716,0,0,11673.3,401.0,1,0,,0,1,356.6
52678,SAMANIEGO,NARIÑO,1.335438,-77.594341,4,1,20830.7,73.0,0,0,,0,0,0
52683,SANDONÁ,NARIÑO,1.283438,-77.47313,1,1,7880.0,0.0,0,0,,0,0,0
52685,SAN BERNARDO,NARIÑO,1.513762,-77.0475,0,0,301.9,0.0,0,0,,0,0,0
52687,SAN LORENZO,NARIÑO,1.503362,-77.21542,0,0,0.0,0.0,0,0,,0,0,0
52693,SAN PABLO,NARIÑO,1.669429,-77.013984,11,2,17338.3,456.0,0,0,,0,0,0
52694,SAN PEDRO DE CARTAGO,NARIÑO,1.551572,-77.11941,0,0,0.0,0.0,0,0,,0,1,3126.7
52696,SANTA BÁRBARA,NARIÑO,2.449653,-77.979916,0,0,17532.3,431.0,1,0,,0,0,0
52699,SANTACRUZ,NARIÑO,1.222589,-77.677035,1,1,7106.5,0.0,0,0,,0,0,0
52720,SAPUYES,NARIÑO,1.037536,-77.62028,15,2,3889.0,0.0,0,0,,0,0,0
52786,TAMINANGO,NARIÑO,1.570358,-77.2808,1,1,1075.2,0.0,0,0,,0,1,21291.0
52788,TANGUA,NARIÑO,1.09482,-77.393735,0,0,0,0,0,0,,0,1,15000.6
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1.807399,-78.764073,1,1,19553.6,0.0,1,0,,0,1,191988.3
52838,TÚQUERRES,NARIÑO,1.085044,-77.61672,1,1,6638.9,0.0,0,0,,0,1,7528.2
52885,YACUANQUER,NARIÑO,1.115937,-77.400169,2,2,9945.0,524.0,0,0,,0,6,35.7
54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,7.905725,-72.508178,251,18,19605.7,1400.0,0,0,,0,0,0
54003,ÁBREGO,NORTE DE SANTANDER,8.081616,-73.221722,11,3,2012.0,0.0,0,0,,0,1,8007.0
54051,ARBOLEDAS,NORTE DE SANTANDER,7.642985,-72.798952,5,1,9874.8,0.0,0,0,,0,0,0
54099,BOCHALEMA,NORTE DE SANTANDER,7.612192,-72.64701,27,8,27052.4,123.0,0,0,,0,0,0
54109,BUCARASICA,NORTE DE SANTANDER,8.041299,-72.868231,2,2,441.0,0.0,0,0,,0,0,0
54125,CÁCOTA,NORTE DE SANTANDER,7.268705,-72.642059,0,0,7599.0,0.0,0,0,,0,0,0
54128,CÁCHIRA,NORTE DE SANTANDER,7.741248,-73.048983,0,0,0,0,0,0,,0,0,0
54172,CHINÁCOTA,NORTE DE SANTANDER,7.603112,-72.601162,13,4,10868.7,0.0,0,0,,0,1,14.4
54174,CHITAGÁ,NORTE DE SANTANDER,7.138187,-72.665468,8,3,3385.8,0.0,0,0,,0,0,0
54206,CONVENCIÓN,NORTE DE SANTANDER,8.470374,-73.3372,0,0,0.0,0.0,1,0,,0,0,0
54223,CUCUTILLA,NORTE DE SANTANDER,7.539633,-72.772816,0,0,0,0,0,0,,0,2,33987.4
54239,DURANIA,NORTE DE SANTANDER,7.714804,-72.658491,21,3,5850.1,396.0,0,0,,0,0,0
54245,EL CARMEN,NORTE DE SANTANDER,8.510579,-73.446687,0,0,217.0,0.0,1,0,,0,1,66.7
54250,EL TARRA,NORTE DE SANTANDER,8.574281,-73.09614,0,0,0,0,1,0,,0,0,0
54261,EL ZULIA,NORTE DE SANTANDER,7.938572,-72.604717,162,14,21984.3,800.0,0,0,,0,0,0
54313,GRAMALOTE,NORTE DE SANTANDER,7.916946,-72.787233,0,0,0,0,0,0,,0,1,1581.3
54344,HACARÍ,NORTE DE SANTANDER,8.321506,-73.145997,0,0,0,0,1,0,,0,0,0
54347,HERRÁN,NORTE DE SANTANDER,7.506541,-72.483519,12,1,9438.7,0.0,0,0,,0,1,10651.4
54377,LABATECA,NORTE DE SANTANDER,7.298414,-72.495983,16,4,17230.7,0.0,0,0,,0,1,9.7
54385,LA ESPERANZA,NORTE DE SANTANDER,7.639839,-73.328126,17,10,14654.9,553.0,0,0,,0,0,0
54398,LA PLAYA,NORTE DE SANTANDER,8.21124,-73.239986,0,0,0,0,0,0,,0,1,1051.5
54405,LOS PATIOS,NORTE DE SANTANDER,7.833186,-72.505612,74,7,10270.9,1495.0,0,0,,0,0,0
54418,LOURDES,NORTE DE SANTANDER,7.945631,-72.832376,0,0,0,0,0,0,,0,0,0
54480,MUTISCUA,NORTE DE SANTANDER,7.300469,-72.747169,0,0,2652.5,0.0,0,0,,0,1,9384.3
54498,OCAÑA,NORTE DE SANTANDER,8.248574,-73.35607,5,3,6064.7,0.0,0,0,0.76,1,3,2467.5
54518,PAMPLONA,NORTE DE SANTANDER,7.372802,-72.647714,1,1,13250.0,0.0,0,0,0.59,1,0,0
54520,PAMPLONITA,NORTE DE SANTANDER,7.436745,-72.639111,35,4,33829.0,0.0,0,0,,0,0,0
54553,PUERTO SANTANDER,NORTE DE SANTANDER,8.359993,-72.411363,0,0,0,0,0,0,,0,0,0
54599,RAGONVALIA,NORTE DE SANTANDER,7.577861,-72.476708,0,0,0,0,0,0,,0,0,0
54660,SALAZAR,NORTE DE SANTANDER,7.773683,-72.813064,20,2,5194.1,0.0,0,0,,0,1,19080.1
54670,SAN CALIXTO,NORTE DE SANTANDER,8.40214,-73.208622,0,0,0,0,1,0,,0,0,0
54673,SAN CAYETANO,NORTE DE SANTANDER,7.875695,-72.625459,89,10,12796.8,0.0,0,0,,0,1,5067.1
54680,SANTIAGO,NORTE DE SANTANDER,7.865856,-72.716203,28,6,5582.1,0.0,0,0,,0,0,0
54720,SARDINATA,NORTE DE SANTANDER,8.082105,-72.800577,66,10,19192.2,441.0,1,0,,0,0,0
54743,SILOS,NORTE DE SANTANDER,7.204736,-72.757128,0,0,0,0,0,0,,0,0,0
54800,TEORAMA,NORTE DE SANTANDER,8.438134,-73.28707,0,0,0,0,1,0,,0,0,0
54810,TIBÚ,NORTE DE SANTANDER,8.639891,-72.734496,30,10,10040.9,0.0,1,0,,0,2,50.5
54820,TOLEDO,NORTE DE SANTANDER,7.307692,-72.481915,14,2,10587.1,0.0,0,0,,0,1,51036.7
54871,VILLA CARO,NORTE DE SANTANDER,7.914244,-72.973601,0,0,0,0,0,0,,0,0,0
54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,7.847672,-72.469758,37,7,12249.3,218.0,0,0,,0,0,0
63001,ARMENIA,QUINDÍO,4.53598,-75.680786,0,0,3078.2,0.0,0,0,,0,0,0
63111,BUENAVISTA,QUINDÍO,4.360029,-75.739572,0,0,256.6,0.0,0,0,,0,1,50.7
63130,CALARCÁ,QUINDÍO,4.520982,-75.646085,32,3,2666.6,520.0,0,0,,0,0,0
63190,CIRCASIA,QUINDÍO,4.617759,-75.636533,0,0,0,0,0,0,,0,0,0
63212,CÓRDOBA,QUINDÍO,4.392485,-75.687866,0,0,3353.0,0.0,0,26.0,,0,0,0
63272,FILANDIA,QUINDÍO,4.674338,-75.658387,2,2,912.0,0.0,0,0,,0,5,9362.3
63302,GÉNOVA,QUINDÍO,4.206641,-75.790402,4,1,2633.0,1.0,0,0,,0,11,25377.0
63401,LA TEBAIDA,QUINDÍO,4.453755,-75.786887,10,4,3772.4,0.0,0,0,,0,1,62.3
63470,MONTENEGRO,QUINDÍO,4.565057,-75.749827,0,0,2353.1,0.0,0,0,,0,1,19.6
63548,PIJAO,QUINDÍO,4.335036,-75.703329,18,3,2510.8,128.0,0,0,,0,4,19817.0
63594,QUIMBAYA,QUINDÍO,4.624387,-75.765074,0,0,48.8,476.0,0,0,,0,0,0
63690,SALENTO,QUINDÍO,4.637157,-75.570844,0,0,270.7,392.0,0,0,,0,13,95681.0
66001,PEREIRA,RISARALDA,4.804985,-75.719711,17,4,9449.5,0.0,0,0,,0,0,0
66045,APÍA,RISARALDA,5.106526,-75.942356,36,9,8956.8,0.0,0,0,,0,2,333.5
66075,BALBOA,RISARALDA,4.949096,-75.958663,13,3,6736.1,0.0,0,0,,0,1,137.5
66088,BELÉN DE UMBRÍA,RISARALDA,5.200793,-75.868334,2,2,2117.6,1777.0,0,0,,0,1,528.5
66170,DOSQUEBRADAS,RISARALDA,4.833131,-75.675371,0,0,0,0,0,0,,0,1,2800.5
66318,GUÁTICA,RISARALDA,5.315367,-75.799005,1,1,202.0,0.0,0,0,,0,1,2250.8
66383,LA CELIA,RISARALDA,5.002787,-76.0032,0,0,0,0,0,0,,0,1,574.8
66400,LA VIRGINIA,RISARALDA,4.896624,-75.880394,7,3,4093.2,448.0,0,0,,0,3,1472.7
66440,MARSELLA,RISARALDA,4.935771,-75.73879,0,0,3150.7,0.0,0,0,,0,2,1119.1
66456,MISTRATÓ,RISARALDA,5.297039,-75.882886,0,0,18490.9,3455.0,0,0,,0,2,30851.0
66572,PUEBLO RICO,RISARALDA,5.222043,-76.030801,0,0,3662.3,1333.0,0,0,,0,2,43219.2
66594,QUINCHÍA,RISARALDA,5.340456,-75.730431,23,4,47624.0,0.0,0,0,0.73,1,1,271.9
66682,SANTA ROSA DE CABAL,RISARALDA,4.876271,-75.623268,23,4,15362.2,608.0,0,0,,0,3,22994.4
66687,SANTUARIO,RISARALDA,5.074911,-75.964628,51,12,4357.4,72.0,0,0,,0,1,510.3
68001,BUCARAMANGA,SANTANDER,7.11647,-73.132562,22,4,8106.1,1156.0,0,0,,0,0,0
68013,AGUADA,SANTANDER,6.162355,-73.523132,17,10,7349.2,0.0,0,0,,0,0,0
68020,ALBANIA,SANTANDER,5.759166,-73.91336,5,1,7663.8,754.0,0,14.0,,0,0,0
68051,ARATOCA,SANTANDER,6.694418,-73.01786,29,4,215.0,0.0,0,0,,0,0,0
68077,BARBOSA,SANTANDER,5.932531,-73.615965,0,0,0.0,0.0,0,0,,0,0,0
68079,BARICHARA,SANTANDER,6.634111,-73.223047,8,4,8451.0,0.0,0,0,,0,3,2.4
68081,BARRANCABERMEJA,SANTANDER,7.064857,-73.849243,70,6,4256.5,0.0,0,0,0.57,1,3,70143.8
68092,BETULIA,SANTANDER,6.899525,-73.283669,68,5,3314.9,250.0,0,0,,0,5,101.9
68101,BOLÍVAR,SANTANDER,5.988953,-73.771346,3,1,5090.0,0.0,0,0,,0,0,0
68121,CABRERA,SANTANDER,6.592118,-73.246475,1,1,1581.0,0.0,0,0,,0,0,0
68132,CALIFORNIA,SANTANDER,7.347989,-72.946491,43,3,17300.9,0.0,0,0,,0,1,11695.4
68147,CAPITANEJO,SANTANDER,6.527394,-72.695427,14,6,14640.9,348.0,0,0,,0,0,0
68152,CARCASÍ,SANTANDER,6.629016,-72.627099,0,0,0,0,0,0,,0,0,0
68160,CEPITÁ,SANTANDER,6.753518,-72.973536,14,1,5502.9,0.0,0,0,,0,1,3920.2
68162,CERRITO,SANTANDER,6.840405,-72.694851,0,0,0,0,0,0,,0,1,200.1
68167,CHARALÁ,SANTANDER,6.284339,-73.146873,16,4,6341.0,0.0,0,0,,0,1,60.8
68169,CHARTA,SANTANDER,7.28082,-72.968798,4,2,1360.4,0.0,0,0,,0,0,0
68176,CHIMA,SANTANDER,6.344348,-73.373656,0,0,0,0,0,0,,0,0,0
68179,CHIPATÁ,SANTANDER,6.062521,-73.637111,0,0,0.0,0.0,0,0,,0,2,49.3
68190,CIMITARRA,SANTANDER,6.320886,-73.953011,17,7,16840.9,62.0,0,0,,0,2,499.4
68207,CONCEPCIÓN,SANTANDER,6.768908,-72.694567,2,2,112.0,101.0,0,0,,0,1,281.4
68209,CONFINES,SANTANDER,6.357327,-73.240554,0,0,0,0,0,0,,0,0,0
68211,CONTRATACIÓN,SANTANDER,6.290561,-73.474426,3,1,3679.6,0.0,0,0,,0,0,0
68217,COROMORO,SANTANDER,6.294999,-73.040816,4,2,7739.0,470.0,0,0,,0,0,0
68229,CURITÍ,SANTANDER,6.605099,-73.069383,20,5,3039.1,0.0,0,0,,0,1,8.3
68235,EL CARMEN DE CHUCURÍ,SANTANDER,6.700038,-73.51066,9,1,4800.8,0.0,0,0,,0,3,478202.3
68245,EL GUACAMAYO,SANTANDER,6.245111,-73.496908,0,0,0,0,0,0,,0,0,0
68250,EL PEÑÓN,SANTANDER,6.05537,-73.815532,0,0,0.1,139.0,0,0,,0,1,48427.4
68255,EL PLAYÓN,SANTANDER,7.470715,-73.20287,0,0,0.0,376.0,0,0,,0,1,2804.2
68264,ENCINO,SANTANDER,6.137429,-73.098749,2,2,140.8,0.0,0,0,,0,4,134493.7
68266,ENCISO,SANTANDER,6.668034,-72.699647,14,4,9083.8,750.0,0,0,,0,0,0
68271,FLORIÁN,SANTANDER,5.804659,-73.97143,0,0,900.0,0.0,0,0,,0,0,0
68276,FLORIDABLANCA,SANTANDER,7.072329,-73.099104,4,2,8036.0,0.0,0,0,,0,3,8220.7
68296,GALÁN,SANTANDER,6.638423,-73.287769,0,0,0,0,0,0,,0,0,0
68298,GÁMBITA,SANTANDER,5.945998,-73.344185,0,0,7872.3,907.0,0,0,,0,1,112.9
68307,GIRÓN,SANTANDER,7.070432,-73.166832,106,8,12582.1,162.0,0,0,,0,1,3628.8
68318,GUACA,SANTANDER,6.876563,-72.856322,0,0,219.0,0.0,0,0,,0,0,0
68320,GUADALUPE,SANTANDER,6.245847,-73.419292,3,1,635.5,0.0,0,0,,0,0,0
68322,GUAPOTÁ,SANTANDER,6.308635,-73.320732,0,0,0,0,0,0,,0,0,0
68324,GUAVATÁ,SANTANDER,5.954348,-73.700906,0,0,80.0,0.0,0,0,,0,0,0
68327,GÜEPSA,SANTANDER,6.025013,-73.575146,0,0,0,0,0,0,,0,0,0
68344,HATO,SANTANDER,6.543957,-73.308399,0,0,0,0,0,0,,0,0,0
68368,JESÚS MARÍA,SANTANDER,5.876497,-73.783396,2,2,0,0,0,0,,0,0,0
68370,JORDÁN,SANTANDER,6.732727,-73.096053,0,0,0,0,0,0,,0,0,0
68377,LA BELLEZA,SANTANDER,5.85925,-73.965494,0,0,4785.1,0.0,0,0,,0,3,24804.3
68385,LANDÁZURI,SANTANDER,6.218812,-73.811359,13,3,8458.3,0.0,0,0,,0,0,0
68397,LA PAZ,SANTANDER,6.178509,-73.58959,37,7,9860.3,0.0,0,0,,0,0,0
68406,LEBRIJA,SANTANDER,7.113351,-73.219524,10,4,2531.3,0.0,0,0,,0,1,17.6
68418,LOS SANTOS,SANTANDER,6.755203,-73.102739,32,9,7407.8,528.0,0,0,,0,0,0
68425,MACARAVITA,SANTANDER,6.50658,-72.593105,7,1,185.5,0.0,0,0,,0,0,0
68432,MÁLAGA,SANTANDER,6.703081,-72.732089,2,2,5619.2,0.0,0,0,,0,0,0
68444,MATANZA,SANTANDER,7.323175,-73.015566,4,3,3744.3,1.0,0,0,,0,0,0
68464,MOGOTES,SANTANDER,6.475246,-72.969807,5,2,8880.8,11.0,0,0,,0,0,0
68468,MOLAGAVITA,SANTANDER,6.67432,-72.809175,0,0,2975.6,0.0,0,0,,0,0,0
68498,OCAMONTE,SANTANDER,6.339988,-73.122563,10,2,1893.9,0.0,0,0,,0,0,0
68500,OIBA,SANTANDER,6.26521,-73.299791,10,3,10707.7,927.0,0,0,,0,0,0
68502,ONZAGA,SANTANDER,6.344104,-72.816766,0,0,0,0,0,0,,0,0,0
68522,PALMAR,SANTANDER,6.537789,-73.29109,1,1,0.0,0.0,0,0,,0,0,0
68524,PALMAS DEL SOCORRO,SANTANDER,6.406139,-73.287764,0,0,0,0,0,0,,0,0,0
68533,PÁRAMO,SANTANDER,6.416811,-73.17022,1,1,636.5,0.0,0,0,,0,0,0
68547,PIEDECUESTA,SANTANDER,6.997245,-73.054795,29,5,4480.3,0.0,0,0,,0,0,0
68549,PINCHOTE,SANTANDER,6.531552,-73.174209,4,2,532.8,0.0,0,0,,0,0,0
68572,PUENTE NACIONAL,SANTANDER,5.878381,-73.677567,0,0,0,0,0,0,,0,2,26.8
68573,PUERTO PARRA,SANTANDER,6.650785,-74.056129,0,0,0,0,0,0,0.8,1,3,32279.7
68575,PUERTO WILCHES,SANTANDER,7.344057,-73.899909,22,2,200.0,0.0,0,0,,0,0,0
68615,RIONEGRO,SANTANDER,7.265014,-73.150177,27,8,29139.1,0.0,0,0,,0,2,1774.1
68655,SABANA DE TORRES,SANTANDER,7.391919,-73.49906,14,3,21366.7,843.0,0,0,,0,2,325.9
68669,SAN ANDRÉS,SANTANDER,6.811511,-72.848864,0,0,0.0,0.0,0,0,,0,0,0
68673,SAN BENITO,SANTANDER,6.126656,-73.50907,3,3,765.0,0.0,0,0,,0,0,0
68679,SAN GIL,SANTANDER,6.551952,-73.134776,24,4,9123.7,0.0,0,0,,0,0,0
68682,SAN JOAQUÍN,SANTANDER,6.427548,-72.867638,0,0,0,0,0,0,,0,0,0
68684,SAN JOSÉ DE MIRANDA,SANTANDER,6.658995,-72.733616,0,0,4937.4,0.0,0,0,,0,0,0
68686,SAN MIGUEL,SANTANDER,6.575315,-72.644123,15,3,4488.6,582.0,0,0,,0,0,0
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,6.880383,-73.411024,52,4,5650.0,494.0,0,0,,0,16,695.3
68705,SANTA BÁRBARA,SANTANDER,6.990996,-72.907445,0,0,0.0,0.0,0,0,,0,1,6593.3
68720,SANTA HELENA DEL OPÓN,SANTANDER,6.339565,-73.616716,0,0,0,0,0,0,,0,0,0
68745,SIMACOTA,SANTANDER,6.443469,-73.337368,0,0,0,0,0,0,,0,0,0
68755,SOCORRO,SANTANDER,6.46387,-73.261198,1,1,1076.0,0.0,0,0,,0,0,0
68770,SUAITA,SANTANDER,6.101329,-73.44165,0,0,0,0,0,0,,0,1,1.0
68773,SUCRE,SANTANDER,5.918743,-73.790975,2,2,7699.5,267.0,0,0,,0,0,0
68780,SURATÁ,SANTANDER,7.36658,-72.984232,0,0,2537.4,0.0,0,0,,0,0,0
68820,TONA,SANTANDER,7.201417,-72.967023,0,0,1070.0,0.0,0,0,,0,0,0
68855,VALLE DE SAN JOSÉ,SANTANDER,6.448028,-73.143507,1,1,595.8,0.0,0,0,,0,0,0
68861,VÉLEZ,SANTANDER,6.009275,-73.672447,36,4,1087.0,0.0,0,0,,0,0,0
68867,VETAS,SANTANDER,7.30981,-72.871041,14,3,50533.0,564.0,0,0,,0,0,0
68872,VILLANUEVA,SANTANDER,6.670078,-73.174307,9,4,5694.6,0.0,0,0,,0,1,24.1
68895,ZAPATOCA,SANTANDER,6.814387,-73.268034,4,3,1070.8,0.0,0,0,,0,3,912.0
70001,SINCELEJO,SUCRE,9.302322,-75.395445,9,6,11672.6,0.0,0,0,,0,0,0
70110,BUENAVISTA,SUCRE,9.319794,-74.972827,0,0,0,0,0,0,,0,0,0
70124,CAIMITO,SUCRE,8.789324,-75.117141,0,0,2416.9,0.0,0,0,,0,0,0
70204,COLOSÓ,SUCRE,9.494192,-75.353256,4,2,0.0,0.0,1,0,,0,1,39.8
70215,COROZAL,SUCRE,9.318749,-75.293048,0,0,102.7,0.0,0,0,,0,0,0
70221,COVEÑAS,SUCRE,9.402779,-75.680158,0,0,0,0,0,0,,0,1,1818.6
70230,CHALÁN,SUCRE,9.545352,-75.312697,0,0,0,0,1,0,,0,2,6985.9
70233,EL ROBLE,SUCRE,9.100647,-75.198378,0,0,0,0,0,0,,0,1,120.0
70235,GALERAS,SUCRE,9.160379,-75.04959,0,0,0,0,0,0,,0,1,1575.5
70265,GUARANDA,SUCRE,8.468556,-74.537749,2,2,0.0,0.0,0,0,,0,0,0
70400,LA UNIÓN,SUCRE,8.853975,-75.276056,0,0,923.3,0.0,0,0,,0,0,0
70418,LOS PALMITOS,SUCRE,9.380269,-75.268716,0,0,0,0,1,0,,0,0,0
70429,MAJAGUAL,SUCRE,8.541163,-74.628077,0,0,0,0,0,0,,0,0,0
70473,MORROA,SUCRE,9.331395,-75.305949,0,0,8901.0,0.0,1,0,,0,0,0
70508,OVEJAS,SUCRE,9.527176,-75.229037,0,0,0.0,0.0,1,0,,0,2,378.0
70523,PALMITO,SUCRE,9.333157,-75.541264,0,0,0,0,1,0,,0,0,0
70670,SAMPUÉS,SUCRE,9.183193,-75.380222,2,1,0.0,0.0,0,0,,0,1,2.3
70678,SAN BENITO ABAD,SUCRE,8.930108,-75.031089,0,0,0.0,0.0,0,0,,0,0,0
70702,SAN JUAN DE BETULIA,SUCRE,9.273066,-75.243565,0,0,0,0,0,0,,0,0,0
70708,SAN MARCOS,SUCRE,8.661774,-75.133831,0,0,0.0,0.0,0,0,,0,1,27.8
70713,SAN ONOFRE,SUCRE,9.736955,-75.522398,0,0,0.0,0.0,1,0,,0,2,124400.5
70717,SAN PEDRO,SUCRE,9.39625,-75.063647,0,0,0,0,0,0,,0,0,0
70742,SAN LUIS DE SINCÉ,SUCRE,9.244308,-75.145999,0,0,0,0,0,0,,0,0,0
70771,SUCRE,SUCRE,8.811737,-74.723175,0,0,11404.9,0.0,0,0,,0,0,0
70820,SANTIAGO DE TOLÚ,SUCRE,9.525387,-75.581112,0,0,0.0,0.0,0,0,,0,1,2955.2
70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,9.451819,-75.44085,46,11,5263.9,0.0,1,0,,0,3,814.5
73001,IBAGUÉ,TOLIMA,4.432248,-75.19425,33,12,22448.2,0.0,0,0,,0,12,10023.0
73024,ALPUJARRA,TOLIMA,3.391548,-74.9329,0,0,0,0,0,0,,0,0,0
73026,ALVARADO,TOLIMA,4.567356,-74.953418,14,4,11155.8,0.0,0,0,,0,2,233.6
73030,AMBALEMA,TOLIMA,4.782682,-74.764429,5,2,14102.1,772.0,0,0,,0,0,0
73043,ANZOÁTEGUI,TOLIMA,4.631756,-75.093772,0,0,2831.8,4.0,0,0,,0,5,962.6
73055,ARMERO,TOLIMA,5.030744,-74.884438,9,3,7789.0,0.0,0,0,,0,1,637.4
73067,ATACO,TOLIMA,3.590591,-75.382545,9,4,13219.4,563.0,1,0,,0,0,0
73124,CAJAMARCA,TOLIMA,4.438812,-75.431971,0,0,670.1,0.0,0,0,,0,7,3299.0
73148,CARMEN DE APICALÁ,TOLIMA,4.152334,-74.717633,9,2,18361.4,810.0,0,0,,0,0,0
73152,CASABIANCA,TOLIMA,5.078465,-75.120966,0,0,474.9,354.0,0,0,,0,0,0
73168,CHAPARRAL,TOLIMA,3.722918,-75.480765,21,7,24452.7,892.0,1,0,,0,0,0
73200,COELLO,TOLIMA,4.287276,-74.898464,89,15,15287.9,0.0,0,0,0.51,1,0,0
73217,COYAIMA,TOLIMA,3.798036,-75.193862,6,4,26781.2,1842.0,0,0,,0,0,0
73226,CUNDAY,TOLIMA,4.059259,-74.692227,0,0,0,0,0,0,,0,0,0
73236,DOLORES,TOLIMA,3.539072,-74.896761,0,0,34.3,0.0,0,0,,0,0,0
73268,ESPINAL,TOLIMA,4.151314,-74.885446,61,9,6132.3,0.0,0,0,,0,0,0
73270,FALAN,TOLIMA,5.123104,-74.953007,12,4,5342.6,400.0,0,0,,0,0,0
73275,FLANDES,TOLIMA,4.276373,-74.818763,53,8,5233.2,0.0,0,0,0.527,3,0,0
73283,FRESNO,TOLIMA,5.153576,-75.035722,2,2,1889.3,250.0,0,0,,0,0,0
73319,GUAMO,TOLIMA,4.030992,-74.968135,38,8,3538.8,0.0,0,0,,0,0,0
73347,HERVEO,TOLIMA,5.080228,-75.177151,0,0,0,0,0,0,,0,1,199.8
73349,HONDA,TOLIMA,5.211816,-74.75699,6,5,6640.7,0.0,0,0,,0,3,8104.6
73352,ICONONZO,TOLIMA,4.176487,-74.531969,9,3,4926.6,0.0,0,0,,0,1,1.6
73408,LÉRIDA,TOLIMA,4.862046,-74.910716,10,4,14266.7,0.0,0,0,,0,0,0
73411,LÍBANO,TOLIMA,4.92042,-75.061959,31,5,8285.8,8.0,0,0,,0,1,83.5
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,5.199708,-74.889276,0,0,12008.3,368.0,0,0,,0,1,569.3
73449,MELGAR,TOLIMA,4.203655,-74.641317,55,7,13273.3,0.0,0,0,,0,0,0
73461,MURILLO,TOLIMA,4.874341,-75.171022,0,0,2560.0,0.0,0,0,0.8,1,5,1604.0
73483,NATAGAIMA,TOLIMA,3.624324,-75.093182,3,3,0,0,0,0,,0,3,193.2
73504,ORTEGA,TOLIMA,3.934916,-75.222601,26,10,13070.2,91.0,0,0,,0,0,0
73520,PALOCABILDO,TOLIMA,5.120918,-75.022167,0,0,30.9,289.0,0,0,,0,1,22.6
73547,PIEDRAS,TOLIMA,4.543951,-74.878106,4,2,4424.0,0.0,0,0,,0,0,0
73555,PLANADAS,TOLIMA,3.197911,-75.644163,0,0,0,0,1,0,,0,1,0.1
73563,PRADO,TOLIMA,3.750939,-74.927447,0,0,0,0,0,0,,0,2,97.8
73585,PURIFICACIÓN,TOLIMA,3.857246,-74.935555,0,0,1500.0,0.0,0,0,,0,0,0
73616,RIOBLANCO,TOLIMA,3.529932,-75.644069,0,0,0,0,1,0,,0,1,21.8
